Date,Product,Category,Region,Units_Sold,Cost Price,Revenue,Selling Price,Profit,Profit_Margin
2023-02-27,Router,Accessories,Europe,2,725.87,1451.74,981.12,255.25,17.58
2023-03-07,Laptop,Electronics,Europe,4,247.87,991.48,818.94,571.07,57.6
2023-04-15,Printer,Accessories,Europe,3,153.93,461.79,279.68,125.75,27.23
2023-04-05,Smartphone,Electronics,Asia,10,338.02,3380.2,2159.92,1821.9,53.9
2023-03-25,Monitor,Accessories,Asia,7,287.95,2015.65,1394.89,1106.94,54.92
2024-03-02,Router,Accessories,South America,18,891.04,16038.72,13633.19,12742.15,79.45
2024-07-15,Laptop,Electronics,Europe,13,363.35,4723.55,3290.9,2927.55,61.98
2023-06-12,Laptop,Electronics,Asia,19,632.49,12017.31,8329.81,7697.32,64.05
2024-10-20,Router,Accessories,Europe,15,138.5,2077.5,1398.61,1260.11,60.66
2023-02-13,Laptop,Electronics,Europe,17,580.0,9860.0,8453.95,7873.95,79.86
2023-06-06,Tablet,Electronics,Asia,4,779.02,3116.08,2414.74,1635.72,52.49
2024-02-01,Router,Accessories,South America,9,557.1,5013.9,4227.03,3669.93,73.2
2024-06-06,Smartphone,Electronics,South America,15,918.75,13781.25,10374.16,9455.41,68.61
2024-11-16,Router,Accessories,South America,13,166.96,2170.48,1834.0,1667.04,76.81
2023-03-11,Laptop,Electronics,Europe,11,323.82,3562.02,2598.55,2274.73,63.86
2023-02-06,Tablet,Electronics,Europe,16,695.96,11135.36,9041.97,8346.01,74.95
2024-05-18,Laptop,Electronics,Asia,15,960.28,14404.2,10865.03,9904.75,68.76
2024-08-18,Smartphone,Electronics,Europe,16,199.32,3189.12,2142.6,1943.28,60.93
2023-10-16,Smartphone,Electronics,Asia,5,138.23,691.15,447.89,309.66,44.8
2024-02-02,Tablet,Electronics,Europe,12,297.34,3568.08,2467.6,2170.26,60.82
2023-09-20,Smartphone,Electronics,Europe,17,743.37,12637.29,10342.75,9599.38,75.96
2024-04-07,Laptop,Electronics,South America,16,486.87,7789.92,6173.29,5686.42,73.0
2024-10-29,Router,Accessories,South America,13,861.65,11201.45,8973.04,8111.39,72.41
2023-07-09,Laptop,Electronics,North America,19,264.6,5027.4,3725.68,3461.08,68.84
2023-04-20,Router,Accessories,Europe,12,783.15,9397.8,5830.19,5047.04,53.7
2024-08-06,Router,Accessories,Asia,2,219.32,438.64,315.17,95.85,21.85
2024-08-30,Smartphone,Electronics,Asia,17,361.51,6145.67,4199.62,3838.11,62.45
2023-02-25,Router,Accessories,Europe,14,993.85,13913.9,12500.86,11507.01,82.7
2023-01-13,Tablet,Electronics,Europe,3,194.8,584.4,519.91,325.11,55.63
2023-07-31,Monitor,Accessories,South America,7,780.8,5465.6,3991.09,3210.29,58.74
2024-04-13,Monitor,Accessories,Europe,8,834.81,6678.48,4451.86,3617.05,54.16
2024-05-06,Printer,Accessories,Asia,16,378.6,6057.6,5310.33,4931.73,81.41
2023-03-21,Printer,Accessories,North America,6,627.97,3767.82,3288.76,2660.79,70.62
2023-10-08,Laptop,Electronics,Asia,7,319.01,2233.07,1927.68,1608.67,72.04
2023-02-24,Smartphone,Electronics,Europe,10,579.88,5798.8,3653.36,3073.48,53.0
2024-03-09,Router,Accessories,Asia,7,670.63,4694.41,4004.78,3334.15,71.02
2023-02-05,Laptop,Electronics,Asia,17,898.06,15267.02,12231.92,11333.86,74.24
2023-09-27,Monitor,Accessories,Europe,16,425.24,6803.84,5360.19,4934.95,72.53
2024-10-13,Router,Accessories,North America,15,832.66,12489.9,8671.39,7838.73,62.76
2023-06-28,Laptop,Electronics,North America,8,359.14,2873.12,2490.4,2131.26,74.18
2023-08-29,Monitor,Accessories,Asia,13,781.89,10164.57,7816.97,7035.08,69.21
2023-01-24,Router,Accessories,South America,13,466.6,6065.8,4666.43,4199.83,69.24
2024-12-09,Tablet,Electronics,Europe,11,813.0,8943.0,7399.78,6586.78,73.65
2024-02-12,Router,Accessories,South America,1,113.35,113.35,95.52,-17.83,-15.73
2023-02-15,Router,Accessories,North America,16,458.24,7331.84,5129.15,4670.91,63.71
2024-12-27,Smartphone,Electronics,South America,8,129.93,1039.44,698.84,568.91,54.73
2023-10-01,Laptop,Electronics,Asia,1,897.8,897.8,612.74,-285.06,-31.75
2023-08-29,Router,Accessories,South America,2,870.67,1741.34,1301.1,430.43,24.72
2024-10-27,Laptop,Electronics,South America,12,105.47,1265.64,938.33,832.86,65.81
2024-12-20,Monitor,Accessories,Europe,14,746.41,10449.74,6618.13,5871.72,56.19
2023-10-21,Smartphone,Electronics,North America,1,962.88,962.88,705.4,-257.48,-26.74
2024-01-12,Monitor,Accessories,South America,10,458.16,4581.6,3676.29,3218.13,70.24
2024-07-07,Tablet,Electronics,Asia,9,403.27,3629.43,2499.75,2096.48,57.76
2024-02-21,Tablet,Electronics,South America,3,532.56,1597.68,1227.36,694.8,43.49
2024-04-23,Smartphone,Electronics,Asia,7,209.46,1466.22,908.34,698.88,47.67
2024-11-19,Monitor,Accessories,South America,10,574.07,5740.7,3609.68,3035.61,52.88
2024-03-18,Laptop,Electronics,Asia,10,731.56,7315.6,6049.27,5317.71,72.69
2023-12-07,Smartphone,Electronics,South America,12,757.45,9089.4,6074.03,5316.58,58.49
2024-07-06,Router,Accessories,Europe,14,933.9,13074.6,10211.16,9277.26,70.96
2023-12-18,Printer,Accessories,Europe,5,927.64,4638.2,4056.01,3128.37,67.45
2023-12-16,Printer,Accessories,Europe,12,203.32,2439.84,1499.04,1295.72,53.11
2023-05-23,Tablet,Electronics,South America,12,318.6,3823.2,3136.23,2817.63,73.7
2024-03-05,Laptop,Electronics,North America,6,307.85,1847.1,1162.81,854.96,46.29
2023-04-17,Printer,Accessories,North America,4,192.16,768.64,631.2,439.04,57.12
2024-07-17,Router,Accessories,Europe,17,391.18,6650.06,5699.07,5307.89,79.82
2024-12-01,Router,Accessories,Asia,18,720.86,12975.48,9986.83,9265.97,71.41
2023-04-30,Smartphone,Electronics,Asia,7,496.01,3472.07,2478.33,1982.32,57.09
2024-02-09,Printer,Accessories,South America,5,813.0,4065.0,2946.4,2133.4,52.48
2024-08-13,Smartphone,Electronics,South America,10,535.91,5359.1,3361.5,2825.59,52.73
2023-08-20,Router,Accessories,South America,1,335.16,335.16,276.64,-58.52,-17.46
2024-12-12,Smartphone,Electronics,Europe,18,715.5,12879.0,7803.64,7088.14,55.04
2023-11-07,Tablet,Electronics,North America,14,724.92,10148.88,8623.18,7898.26,77.82
2023-01-25,Laptop,Electronics,North America,4,396.32,1585.28,993.0,596.68,37.64
2023-05-04,Tablet,Electronics,Europe,2,140.92,281.84,182.45,41.53,14.74
2023-03-10,Smartphone,Electronics,South America,1,276.59,276.59,211.44,-65.15,-23.55
2024-03-08,Smartphone,Electronics,South America,12,889.98,10679.76,6728.35,5838.37,54.67
2024-12-15,Printer,Accessories,Asia,17,499.43,8490.31,5721.02,5221.59,61.5
2024-02-02,Smartphone,Electronics,Europe,18,388.69,6996.42,5010.46,4621.77,66.06
2024-03-14,Printer,Accessories,South America,4,857.38,3429.52,2501.23,1643.85,47.93
2024-08-30,Laptop,Electronics,South America,2,502.79,1005.58,879.99,377.2,37.51
2024-05-26,Smartphone,Electronics,Asia,9,697.2,6274.8,4049.81,3352.61,53.43
2023-09-19,Router,Accessories,South America,8,461.36,3690.88,2689.65,2228.29,60.37
2024-07-05,Laptop,Electronics,South America,6,751.53,4509.18,3262.56,2511.03,55.69
2024-09-27,Smartphone,Electronics,South America,4,130.69,522.76,421.05,290.36,55.54
2024-01-25,Laptop,Electronics,South America,15,964.01,14460.15,8840.0,7875.99,54.47
2023-09-09,Router,Accessories,North America,7,594.43,4161.01,2584.82,1990.39,47.83
2024-01-24,Router,Accessories,Asia,7,711.99,4983.93,4066.87,3354.88,67.31
2023-11-14,Printer,Accessories,South America,10,882.83,8828.3,6486.03,5603.2,63.47
2024-09-20,Monitor,Accessories,North America,19,203.76,3871.44,3400.26,3196.5,82.57
2024-12-01,Tablet,Electronics,North America,15,302.29,4534.35,3909.76,3607.47,79.56
2024-03-31,Laptop,Electronics,Europe,1,661.86,661.86,411.55,-250.31,-37.82
2023-10-09,Router,Accessories,South America,11,918.96,10108.56,8841.73,7922.77,78.38
2024-08-22,Laptop,Electronics,South America,12,495.54,5946.48,3675.72,3180.18,53.48
2024-04-07,Smartphone,Electronics,Europe,2,608.66,1217.32,893.96,285.3,23.44
2023-10-25,Printer,Accessories,Asia,3,327.34,982.02,871.36,544.02,55.4
2023-04-23,Router,Accessories,Europe,1,962.28,962.28,639.94,-322.34,-33.5
2023-07-23,Monitor,Accessories,South America,6,589.19,3535.14,2373.77,1784.58,50.48
2023-01-06,Monitor,Accessories,Europe,3,777.2,2331.6,1545.04,767.84,32.93
2023-02-14,Smartphone,Electronics,Europe,7,661.16,4628.12,3273.54,2612.38,56.45
2023-12-15,Router,Accessories,South America,11,507.97,5587.67,4570.34,4062.37,72.7
2023-06-18,Tablet,Electronics,Europe,10,243.95,2439.5,1666.98,1423.03,58.33
2024-07-30,Laptop,Electronics,South America,18,570.86,10275.48,8937.03,8366.17,81.42
2024-01-11,Router,Accessories,South America,9,558.77,5028.93,3626.24,3067.47,61.0
2023-04-19,Monitor,Accessories,South America,5,287.49,1437.45,916.54,629.05,43.76
2023-10-13,Monitor,Accessories,South America,19,937.51,17812.69,12976.6,12039.09,67.59
2023-03-08,Laptop,Electronics,Asia,12,461.26,5535.12,4253.5,3792.24,68.51
2024-05-01,Monitor,Accessories,Europe,7,390.74,2735.18,2021.67,1630.93,59.63
2023-05-04,Laptop,Electronics,Europe,19,321.31,6104.89,4536.02,4214.71,69.04
2024-08-07,Tablet,Electronics,Europe,12,751.59,9019.08,7202.5,6450.91,71.53
2024-11-06,Printer,Accessories,Asia,8,121.57,972.56,806.51,684.94,70.43
2023-09-27,Monitor,Accessories,North America,10,627.61,6276.1,4808.33,4180.72,66.61
2024-08-19,Monitor,Accessories,North America,18,281.36,5064.48,4265.64,3984.28,78.67
2023-02-10,Tablet,Electronics,Europe,19,162.71,3091.49,2263.45,2100.74,67.95
2023-11-04,Tablet,Electronics,South America,14,770.91,10792.74,8529.04,7758.13,71.88
2024-01-16,Laptop,Electronics,North America,19,223.35,4243.65,3627.14,3403.79,80.21
2024-06-21,Router,Accessories,Asia,18,876.07,15769.26,11094.97,10218.9,64.8
2024-06-27,Laptop,Electronics,Asia,11,885.73,9743.03,8016.75,7131.02,73.19
2023-11-24,Tablet,Electronics,South America,18,335.78,6044.04,5402.38,5066.6,83.83
2023-07-13,Router,Accessories,South America,8,488.12,3904.96,3147.74,2659.62,68.11
2024-05-05,Tablet,Electronics,North America,2,783.04,1566.08,1079.22,296.18,18.91
2024-11-14,Tablet,Electronics,Europe,15,939.16,14087.4,11440.78,10501.62,74.55
2024-05-04,Printer,Accessories,North America,18,168.96,3041.28,2256.36,2087.4,68.64
2023-06-18,Tablet,Electronics,South America,10,810.06,8100.6,6707.29,5897.23,72.8
2023-08-19,Smartphone,Electronics,South America,11,508.47,5593.17,4354.23,3845.76,68.76
2024-03-18,Laptop,Electronics,Asia,19,400.78,7614.82,5752.15,5351.37,70.28
2023-01-29,Tablet,Electronics,Asia,11,990.17,10891.87,8725.25,7735.08,71.02
2024-04-05,Printer,Accessories,Europe,2,668.48,1336.96,929.63,261.15,19.53
2024-05-05,Printer,Accessories,South America,2,202.2,404.4,256.48,54.28,13.42
2023-09-05,Printer,Accessories,Asia,11,306.78,3374.58,2060.79,1754.01,51.98
2024-10-18,Laptop,Electronics,Asia,1,507.84,507.84,328.51,-179.33,-35.31
2024-02-07,Smartphone,Electronics,South America,17,800.86,13614.62,11177.83,10376.97,76.22
2023-11-07,Printer,Accessories,Asia,6,486.59,2919.54,2178.65,1692.06,57.96
2024-04-26,Printer,Accessories,South America,7,165.63,1159.41,975.04,809.41,69.81
2024-12-05,Printer,Accessories,Europe,8,365.02,2920.16,1764.06,1399.04,47.91
2023-12-12,Laptop,Electronics,South America,7,804.39,5630.73,4794.91,3990.52,70.87
2024-06-29,Printer,Accessories,North America,10,439.14,4391.4,3462.42,3023.28,68.85
2024-10-06,Smartphone,Electronics,Asia,3,321.87,965.61,812.01,490.14,50.76
2024-08-31,Printer,Accessories,Europe,4,652.63,2610.52,2240.5,1587.87,60.83
2023-11-28,Tablet,Electronics,Europe,5,501.94,2509.7,1714.17,1212.23,48.3
2023-11-10,Tablet,Electronics,Asia,18,428.55,7713.9,6663.46,6234.91,80.83
2024-11-23,Monitor,Accessories,Asia,16,853.77,13660.32,8948.45,8094.68,59.26
2024-09-04,Monitor,Accessories,Europe,12,134.2,1610.4,1258.78,1124.58,69.83
2023-05-23,Router,Accessories,Asia,1,195.2,195.2,133.4,-61.8,-31.66
2024-12-04,Router,Accessories,Asia,19,643.46,12225.74,8939.64,8296.18,67.86
2024-07-20,Smartphone,Electronics,Europe,3,742.71,2228.13,1806.69,1063.98,47.75
2024-08-18,Printer,Accessories,Europe,1,838.7,838.7,518.07,-320.63,-38.23
2023-10-26,Router,Accessories,Europe,5,633.94,3169.7,2123.76,1489.82,47.0
2024-09-04,Router,Accessories,Asia,17,148.0,2516.0,2238.28,2090.28,83.08
2024-10-25,Monitor,Accessories,Asia,4,504.71,2018.84,1699.27,1194.56,59.17
2024-02-06,Monitor,Accessories,Asia,5,363.55,1817.75,1461.2,1097.65,60.39
2023-09-18,Printer,Accessories,North America,5,786.42,3932.1,2439.89,1653.47,42.05
2023-05-08,Monitor,Accessories,South America,13,940.44,12225.72,10614.2,9673.76,79.13
2023-03-10,Tablet,Electronics,Asia,19,309.34,5877.46,4614.19,4304.85,73.24
2024-04-10,Printer,Accessories,Asia,3,569.34,1708.02,1466.48,897.14,52.53
2024-08-04,Monitor,Accessories,Europe,10,498.58,4985.8,3726.1,3227.52,64.73
2023-02-22,Monitor,Accessories,South America,15,710.09,10651.35,8147.99,7437.9,69.83
2023-04-21,Monitor,Accessories,South America,6,167.75,1006.5,626.05,458.3,45.53
2023-11-17,Laptop,Electronics,Europe,18,190.26,3424.68,2400.13,2209.87,64.53
2023-05-06,Smartphone,Electronics,North America,17,536.95,9128.15,6395.57,5858.62,64.18
2023-03-13,Smartphone,Electronics,North America,17,331.31,5632.27,4815.95,4484.64,79.62
2024-07-02,Smartphone,Electronics,Europe,9,653.44,5880.96,5252.62,4599.18,78.2
2024-12-04,Monitor,Accessories,Europe,4,390.32,1561.28,968.41,578.09,37.03
2024-11-07,Printer,Accessories,North America,11,971.75,10689.25,8888.57,7916.82,74.06
2024-03-16,Tablet,Electronics,Europe,4,192.55,770.2,474.36,281.81,36.59
2024-09-25,Printer,Accessories,Asia,14,706.62,9892.68,6331.5,5624.88,56.86
2023-12-29,Tablet,Electronics,Europe,6,174.06,1044.36,819.84,645.78,61.83
2024-07-20,Printer,Accessories,Asia,19,973.07,18488.33,14797.28,13824.21,74.77
2023-06-25,Monitor,Accessories,Europe,1,291.36,291.36,207.57,-83.79,-28.76
2024-09-23,Laptop,Electronics,Europe,1,636.23,636.23,441.78,-194.45,-30.56
2024-08-07,Router,Accessories,Asia,14,961.05,13454.7,9281.59,8320.54,61.84
2023-05-08,Laptop,Electronics,Europe,12,669.46,8033.52,5403.56,4734.1,58.93
2023-08-15,Tablet,Electronics,South America,3,189.79,569.37,474.31,284.52,49.97
2023-06-19,Tablet,Electronics,Europe,12,161.66,1939.92,1262.08,1100.42,56.73
2023-04-20,Laptop,Electronics,Europe,15,649.58,9743.7,6194.8,5545.22,56.91
2024-03-21,Printer,Accessories,South America,9,937.01,8433.09,6848.86,5911.85,70.1
2023-08-07,Tablet,Electronics,North America,11,170.23,1872.53,1620.52,1450.29,77.45
2024-02-23,Router,Accessories,South America,7,641.32,4489.24,3598.09,2956.77,65.86
2023-06-03,Router,Accessories,South America,16,539.03,8624.48,7735.82,7196.79,83.45
2024-01-25,Laptop,Electronics,Asia,4,681.14,2724.56,2440.45,1759.31,64.57
2024-11-20,Monitor,Accessories,South America,12,788.6,9463.2,7846.92,7058.32,74.59
2023-12-17,Smartphone,Electronics,North America,14,110.29,1544.06,1124.44,1014.15,65.68
2024-06-03,Printer,Accessories,South America,10,288.84,2888.4,2583.86,2295.02,79.46
2024-09-13,Tablet,Electronics,Asia,15,541.96,8129.4,6338.92,5796.96,71.31
2024-12-21,Laptop,Electronics,South America,19,958.93,18219.67,12056.27,11097.34,60.91
2024-02-18,Tablet,Electronics,Europe,16,377.01,6032.16,4142.3,3765.29,62.42
2023-12-28,Monitor,Accessories,Asia,6,919.37,5516.22,3763.15,2843.78,51.55
2023-10-25,Tablet,Electronics,South America,9,480.58,4325.22,3463.83,2983.25,68.97
2024-04-25,Laptop,Electronics,Europe,8,838.14,6705.12,5792.82,4954.68,73.89
2024-04-08,Router,Accessories,North America,14,382.49,5354.86,4312.07,3929.58,73.38
2023-01-21,Monitor,Accessories,South America,10,107.47,1074.7,957.58,850.11,79.1
2024-03-10,Laptop,Electronics,South America,8,972.41,7779.28,4995.05,4022.64,51.71
2023-12-23,Tablet,Electronics,Asia,8,677.31,5418.48,3362.01,2684.7,49.55
2023-09-24,Monitor,Accessories,Europe,19,201.35,3825.65,3342.16,3140.81,82.1
2023-08-13,Printer,Accessories,Europe,1,987.07,987.07,853.54,-133.53,-13.53
2024-01-26,Smartphone,Electronics,North America,12,260.41,3124.92,2520.39,2259.98,72.32
2023-04-03,Router,Accessories,Europe,1,269.51,269.51,202.17,-67.34,-24.99
2023-03-23,Printer,Accessories,Asia,5,861.28,4306.4,3805.18,2943.9,68.36
2023-06-02,Smartphone,Electronics,Europe,18,830.83,14954.94,9672.49,8841.66,59.12
2023-10-13,Tablet,Electronics,Europe,5,157.81,789.05,519.37,361.56,45.82
2023-11-16,Tablet,Electronics,North America,11,869.43,9563.73,6463.21,5593.78,58.49
2023-04-05,Printer,Accessories,North America,10,959.53,9595.3,7186.99,6227.46,64.9
2024-11-01,Router,Accessories,Europe,2,830.04,1660.08,1381.34,551.3,33.21
2024-07-15,Monitor,Accessories,South America,9,529.55,4765.95,3979.49,3449.94,72.39
2023-08-30,Laptop,Electronics,Europe,11,403.6,4439.6,3506.98,3103.38,69.9
2023-10-03,Tablet,Electronics,North America,1,419.9,419.9,287.41,-132.49,-31.55
2024-07-20,Smartphone,Electronics,Europe,8,959.01,7672.08,6558.43,5599.42,72.98
2024-06-30,Tablet,Electronics,Europe,3,433.0,1299.0,890.39,457.39,35.21
2023-11-30,Tablet,Electronics,Asia,16,941.86,15069.76,12968.3,12026.44,79.81
2023-01-22,Printer,Accessories,North America,3,723.95,2171.85,1710.28,986.33,45.41
2023-05-19,Tablet,Electronics,North America,15,381.65,5724.75,4420.93,4039.28,70.56
2023-06-09,Tablet,Electronics,Europe,15,540.6,8109.0,5974.97,5434.37,67.02
2024-01-12,Printer,Accessories,Asia,17,114.2,1941.4,1644.75,1530.55,78.84
2023-09-09,Monitor,Accessories,Europe,4,962.66,3850.64,2611.67,1649.01,42.82
2024-12-31,Tablet,Electronics,Europe,19,946.65,17986.35,14371.77,13425.12,74.64
2023-02-13,Laptop,Electronics,South America,12,215.52,2586.24,1848.01,1632.49,63.12
2023-01-01,Smartphone,Electronics,South America,12,640.11,7681.32,4968.88,4328.77,56.35
2024-05-16,Router,Accessories,South America,14,307.38,4303.32,3542.15,3234.77,75.17
2024-07-08,Router,Accessories,South America,3,673.86,2021.58,1397.23,723.37,35.78
2024-04-22,Router,Accessories,Asia,18,998.83,17978.94,11174.15,10175.32,56.6
2024-08-14,Router,Accessories,South America,19,618.91,11759.29,9473.78,8854.87,75.3
2024-06-20,Monitor,Accessories,Europe,7,981.31,6869.17,5471.14,4489.83,65.36
2023-04-29,Printer,Accessories,South America,11,867.84,9546.24,7775.42,6907.58,72.36
2024-01-20,Smartphone,Electronics,Asia,18,430.0,7740.0,6914.67,6484.67,83.78
2023-11-19,Monitor,Accessories,Europe,13,942.12,12247.56,9794.4,8852.28,72.28
2023-08-09,Monitor,Accessories,Europe,6,849.0,5094.0,3757.49,2908.49,57.1
2024-08-27,Router,Accessories,Europe,1,565.85,565.85,485.29,-80.56,-14.24
2024-02-10,Tablet,Electronics,Europe,7,144.15,1009.05,873.8,729.65,72.31
2024-02-13,Monitor,Accessories,South America,15,535.02,8025.3,5613.75,5078.73,63.28
2023-07-29,Monitor,Accessories,Europe,18,373.51,6723.18,4568.86,4195.35,62.4
2023-02-22,Tablet,Electronics,Europe,12,652.97,7835.64,6848.14,6195.17,79.06
2023-10-30,Smartphone,Electronics,North America,17,654.67,11129.39,7195.68,6541.01,58.77
2024-04-21,Monitor,Accessories,South America,1,843.64,843.64,516.95,-326.69,-38.72
2024-09-04,Smartphone,Electronics,Asia,18,514.94,9268.92,7761.07,7246.13,78.18
2023-03-11,Smartphone,Electronics,Asia,4,303.7,1214.8,899.65,595.95,49.06
2023-11-14,Printer,Accessories,Europe,18,884.02,15912.36,14178.22,13294.2,83.55
2023-04-14,Tablet,Electronics,Asia,5,817.68,4088.4,3242.27,2424.59,59.3
2023-01-26,Printer,Accessories,Europe,3,366.34,1099.02,740.13,373.79,34.01
2024-01-16,Laptop,Electronics,South America,1,223.03,223.03,170.71,-52.32,-23.46
2023-12-09,Printer,Accessories,South America,18,709.98,12779.64,9761.27,9051.29,70.83
2024-09-28,Smartphone,Electronics,Asia,1,291.36,291.36,207.54,-83.82,-28.77
2023-02-22,Printer,Accessories,North America,8,179.48,1435.84,1219.09,1039.61,72.4
2024-05-14,Monitor,Accessories,North America,18,297.78,5360.04,3320.18,3022.4,56.39
2024-08-02,Printer,Accessories,North America,16,122.8,1964.8,1515.07,1392.27,70.86
2024-01-22,Smartphone,Electronics,South America,2,157.72,315.44,210.68,52.96,16.79
2023-05-28,Tablet,Electronics,Europe,5,391.08,1955.4,1476.07,1084.99,55.49
2024-09-23,Monitor,Accessories,Asia,2,184.57,369.14,290.26,105.69,28.63
2023-01-13,Tablet,Electronics,Europe,14,788.95,11045.3,9410.85,8621.9,78.06
2024-08-05,Tablet,Electronics,South America,11,379.91,4179.01,2891.11,2511.2,60.09
2024-03-13,Printer,Accessories,Asia,5,689.41,3447.05,2456.81,1767.4,51.27
2023-01-01,Laptop,Electronics,Europe,15,521.4,7821.0,5280.38,4758.98,60.85
2023-09-29,Router,Accessories,South America,19,462.91,8795.29,6264.22,5801.31,65.96
2023-08-13,Monitor,Accessories,Europe,5,241.92,1209.6,913.13,671.21,55.49
2023-04-27,Laptop,Electronics,South America,7,989.95,6929.65,5785.48,4795.53,69.2
2024-09-23,Router,Accessories,Asia,16,987.72,15803.52,11498.52,10510.8,66.51
2023-09-22,Printer,Accessories,Asia,4,901.53,3606.12,2533.35,1631.82,45.25
2024-06-23,Tablet,Electronics,Asia,14,683.35,9566.9,6899.71,6216.36,64.98
2023-09-09,Tablet,Electronics,North America,13,632.5,8222.5,4964.72,4332.22,52.69
2024-05-09,Smartphone,Electronics,Asia,15,312.18,4682.7,3274.43,2962.25,63.26
2023-11-04,Monitor,Accessories,South America,5,687.94,3439.7,2119.23,1431.29,41.61
